,titles,links,time,media
7985,韓國瑜扯蘇揆家中失竊沒報案 政院批剪接假訊息,https://news.ltn.com.tw/news/politics/breakingnews/3020222,2019/12/25 17:56,Liberal Times
7986,總統政見會2》韓國瑜要求「糾正罷韓團體」 網友：他真的很在意,https://news.ltn.com.tw/news/politics/breakingnews/3020156,2019/12/25 17:47,Liberal Times
7987,郭宋連聲反對《反滲透法》  基進黨批「送台兄弟」,https://news.ltn.com.tw/news/politics/breakingnews/3020155,2019/12/25 17:18,Liberal Times
7988,綠營青年軍明與張廖萬堅掃街 為小英1月4日造勢晚會暖身 ,https://news.ltn.com.tw/news/politics/breakingnews/3020124,2019/12/25 17:17,Liberal Times
7989,總統政見會2》被指架空蔡英文？陳菊：可見韓國瑜不懂職責,https://news.ltn.com.tw/news/politics/breakingnews/3020165,2019/12/25 17:13,Liberal Times
7990,總統政見會2》回應網軍風波  蔡英文：邱毅的話能信嗎？,https://news.ltn.com.tw/news/politics/breakingnews/3020142,2019/12/25 17:01,Liberal Times
7991,總統政見會2》韓國瑜避談中國對台危害 蔡英文批如何領導人民,https://news.ltn.com.tw/news/politics/breakingnews/3020125,2019/12/25 16:53,Liberal Times
7992,總統政見會2》聽完蔡指責 韓酸：好像須寫100遍不能誣賴民進黨,https://news.ltn.com.tw/news/politics/breakingnews/3020110,2019/12/25 16:47,Liberal Times
7993,總統政見會2》蔡英文：把反滲透法說成戒嚴 北京會很欣慰,https://news.ltn.com.tw/news/politics/breakingnews/3019982,2019/12/25 16:38,Liberal Times
7994,呼應韓國瑜 國民黨中常會通過決議支持恢復特偵組,https://news.ltn.com.tw/news/politics/breakingnews/3020062,2019/12/25 16:35,Liberal Times
7995,總統政見會2》奉獻44年所學 宋楚瑜哽咽：貢獻國家有這麼難嗎？,https://news.ltn.com.tw/news/politics/breakingnews/3020100,2019/12/25 16:30,Liberal Times
7996,總統政見會2》宋省長又提當年勇 呼籲投宋才能心自主,https://news.ltn.com.tw/news/politics/breakingnews/3020083,2019/12/25 16:28,Liberal Times
7997,總統政見會2》蔡英文諷韓：司法改革不是用「斬雞頭發誓」,https://news.ltn.com.tw/news/politics/breakingnews/3020076,2019/12/25 16:23,Liberal Times
7998,總統政見會2》蔡提馬王政爭：特偵組就是「東廠」,https://news.ltn.com.tw/news/politics/breakingnews/3020081,2019/12/25 16:20,Liberal Times
7999,電視政見會2》蔡英文：中火10部發電機組全是國民黨決定要蓋的,https://news.ltn.com.tw/news/politics/breakingnews/3020064,2019/12/25 16:04,Liberal Times
8000,沈富雄籲藍委分裂投票自救 卓榮泰：黨要團結一起榮辱與共,https://news.ltn.com.tw/news/politics/breakingnews/3020027,2019/12/25 15:59,Liberal Times
8001,總統政見會2》韓國瑜主張恢復特偵組 蔡英文反擊︰這就是東廠,https://news.ltn.com.tw/news/politics/breakingnews/3020041,2019/12/25 15:55,Liberal Times
8002,藍營涉造謠吃毒無罪 綠委：不要騙小孩,https://news.ltn.com.tw/news/politics/breakingnews/3020001,2019/12/25 15:44,Liberal Times
8003,總統政見會2》韓國瑜嗆罷韓遊行：高雄人不夠多才找外國人,https://news.ltn.com.tw/news/politics/breakingnews/3020016,2019/12/25 15:38,Liberal Times
8004,總統政見會2》宋楚瑜︰帶領台灣面對世界強權合縱連橫變局,https://news.ltn.com.tw/news/politics/breakingnews/3020009,2019/12/25 15:28,Liberal Times
8005,總統政見會2》蔡英文：若重啟核四才是「用命發電」,https://news.ltn.com.tw/news/politics/breakingnews/3019995,2019/12/25 15:17,Liberal Times
8006,總統政見會2》蔡提「罷韓」遊行：數十萬人上街不就是熱呼呼民心？,https://news.ltn.com.tw/news/politics/breakingnews/3019980,2019/12/25 15:13,Liberal Times
8007,總統政見會2》蔡英文︰啟動經濟發展新模式2.0 規劃6個目標,https://news.ltn.com.tw/news/politics/breakingnews/3019965,2019/12/25 15:00,Liberal Times
8008,總統政見會2》政見是聖誕快樂？ 韓申論10分鐘網傻眼,https://news.ltn.com.tw/news/politics/breakingnews/3019924,2019/12/25 14:58,Liberal Times
8009,總統政見會2》宋楚瑜以電玩比喻現況 超級總統如魔獸世界,https://news.ltn.com.tw/news/politics/breakingnews/3019969,2019/12/25 14:56,Liberal Times
8010,總統政見會2》韓國瑜未提政見 第1輪發言批蔡總統遭架空,https://news.ltn.com.tw/news/politics/breakingnews/3019953,2019/12/25 14:50,Liberal Times
8011,總統政見會2》蔡英文開場酸韓國瑜：坐在浴缸裡當作是大海,https://news.ltn.com.tw/news/politics/breakingnews/3019939,2019/12/25 14:38,Liberal Times
8012,總統政見會2》蔡批「坐在浴缸」韓反擊無能被架空 宋攻綠營無權力節制,https://news.ltn.com.tw/news/politics/breakingnews/3019941,2019/12/25 14:37,Liberal Times
8013,陳柏惟公佈中市二選區民調︰小英支持度47.9％ 韓國瑜18.6％,https://news.ltn.com.tw/news/politics/breakingnews/3019895,2019/12/25 14:34,Liberal Times
8014,馬英九：蔡英文不配說守護民主 台灣民主可能毀在她手上,https://news.ltn.com.tw/news/politics/breakingnews/3019836,2019/12/25 13:33,Liberal Times
8015,被指投她就是支持韓支持中國 周佳琪稱抹紅提告,https://news.ltn.com.tw/news/politics/breakingnews/3019835,2019/12/25 13:29,Liberal Times
8016,總統政見會2》小英微笑首到場  宋楚瑜、韓國瑜陸續抵達,https://news.ltn.com.tw/news/politics/breakingnews/3019845,2019/12/25 13:27,Liberal Times
8017,噴寫「蔡英文共匪」 男子毀損罪被桃園地院聲請簡判,https://news.ltn.com.tw/news/society/breakingnews/3019801,2019/12/25 13:15,Liberal Times
8018,民進黨將通過《反滲透法》 朱立倫批：民主倒退的推手,https://news.ltn.com.tw/news/politics/breakingnews/3019816,2019/12/25 13:08,Liberal Times
8019,總統政見會14:00登場 蔡韓宋二次交鋒（直播）,https://news.ltn.com.tw/news/politics/breakingnews/3019665,2019/12/25 13:07,Liberal Times
8020,綠黨民調》蔡英文53.4％大贏韓國瑜19.8％  差距高達33.6％,https://news.ltn.com.tw/news/politics/breakingnews/3019809,2019/12/25 12:56,Liberal Times
8021,馬英九批蔡英文是「斷交總統」 籲下架民進黨,https://news.ltn.com.tw/news/politics/breakingnews/3019738,2019/12/25 12:39,Liberal Times
8022,波特王遭中國擅下架 國台辦反轟民進黨：「碰瓷」撈選舉私利,https://news.ltn.com.tw/news/politics/breakingnews/3019769,2019/12/25 12:32,Liberal Times
8023,國民黨今續緊咬綠營有「暗黑網軍」 稱直屬民進黨中央黨部,https://news.ltn.com.tw/news/politics/breakingnews/3019671,2019/12/25 12:16,Liberal Times
8024,第二場政見會 蔡英文：告訴大家台灣對世界有多重要,https://news.ltn.com.tw/news/politics/breakingnews/3019700,2019/12/25 12:07,Liberal Times
8025,泛藍協會憂「反滲透法」將入罪韓國瑜 綠委：不值得回應,https://news.ltn.com.tw/news/politics/breakingnews/3019682,2019/12/25 12:04,Liberal Times
8026,吳敦義批蔡英文戕害憲法 質疑台灣還算民主法治國家？,https://news.ltn.com.tw/news/politics/breakingnews/3019676,2019/12/25 11:57,Liberal Times
8027,蔡適應成立反賄選小組 呼籲民眾抓賄選淨選風,https://news.ltn.com.tw/news/politics/breakingnews/3019679,2019/12/25 11:51,Liberal Times
8028,藍委爆紅色資本滲透國發基金 籲蔡政府出面說明,https://news.ltn.com.tw/news/politics/breakingnews/3019660,2019/12/25 11:39,Liberal Times
8029,韓就職週年滿意度吊車尾 蔡陣營批「隱形的市長」,https://news.ltn.com.tw/news/health/breakingnews/3019657,2019/12/25 11:32,Liberal Times
8030,不挺韓？ 北港朝天宮蔡董︰讓同樣姓蔡的總統感到溫暖,https://news.ltn.com.tw/news/politics/breakingnews/3019642,2019/12/25 11:28,Liberal Times
8031,全面真軍》捧韓打蔡吸藍，柯文哲的投機戰！,https://news.ltn.com.tw/news/opinion/breakingnews/3019597,2019/12/25 11:19,Liberal Times
8032,美前官員建議：川普應打電話給台灣總統大選勝選者祝賀,https://news.ltn.com.tw/news/politics/breakingnews/3019565,2019/12/25 11:17,Liberal Times
8033,時力翟本喬返澎、黃國昌同行 搶攻政黨票,https://news.ltn.com.tw/news/politics/breakingnews/3019634,2019/12/25 11:16,Liberal Times
8034,自由開講》國民黨跟蔡英文比拚經濟只是自曝其短,https://news.ltn.com.tw/news/opinion/breakingnews/3019609,2019/12/25 11:07,Liberal Times
8035,韓國瑜登《夜夜秀》影片「倒讚」突破2.6萬  傲視全台政治人物,https://news.ltn.com.tw/news/politics/breakingnews/3019614,2019/12/25 11:02,Liberal Times
8036,看韓國瑜在《夜夜秀》耍寶 王丹：我只有傻眼兩字,https://news.ltn.com.tw/news/politics/breakingnews/3019538,2019/12/25 10:20,Liberal Times
8037,總統候選人第二場政見會下午2時登場 3人談話主軸搶先看,https://news.ltn.com.tw/news/politics/breakingnews/3019463,2019/12/25 8:42,Liberal Times
8038,惹怒全球！外媒盤點2019「打臉中國」10個瞬間,https://news.ltn.com.tw/news/world/breakingnews/3019450,2019/12/25 7:47,Liberal Times
8039,北港朝天宮董事長就是不挺韓！傳當面回絕韓國瑜,https://news.ltn.com.tw/news/politics/breakingnews/3019420,2019/12/25 6:27,Liberal Times
8040,12/25 各報重點新聞一覽,https://news.ltn.com.tw/news/life/breakingnews/3019442,2019/12/25 6:13,Liberal Times
8041,《彰化》過半線音樂會12/29開唱 號召青年返鄉投票,https://news.ltn.com.tw/news/politics/paper/1341397,2019/12/25,Liberal Times
8042,超級戰區掃描 新北第十選區 》三腳督大混戰 吳琪銘、林金結固本 李縉穎盼突圍,https://news.ltn.com.tw/news/politics/paper/1341383,2019/12/25,Liberal Times
8043,超級戰區掃描 新北第六選區》蘇侯對決續集 張宏陸、林國春攻防新北預算,https://news.ltn.com.tw/news/politics/paper/1341382,,
8044,將官授階 蔡再喊中華民國加油,https://news.ltn.com.tw/news/politics/paper/1341378,2019/12/25,Liberal Times
8045,2020總統選情盤點》 宋爭取中間票 盼超韓趕英,https://news.ltn.com.tw/news/politics/paper/1341377,2019/12/25,Liberal Times
8046,2020總統選情盤點》蔡最後衝刺 催青年票,https://news.ltn.com.tw/news/politics/paper/1341375,2019/12/25,Liberal Times
8047,社論》韓國瑜換為郭台銘局面會差多少？,https://news.ltn.com.tw/news/opinion/paper/1341369,2019/12/25,Liberal Times
8048,林右昌意志堅定 帶領基隆翻轉中,https://news.ltn.com.tw/news/politics/paper/1341350,2019/12/25,Liberal Times
8049,《桃園》鄭寶清英樂會 賴清德站台獻聲,https://news.ltn.com.tw/news/politics/paper/1341328,2019/12/25,Liberal Times
8050,投資2.5億 中榮埔里分院長照大樓啟用,https://news.ltn.com.tw/news/life/paper/1341302,2019/12/25,Liberal Times
8051,民進黨選前衝刺 賴清德、游錫堃台南陪掃街,https://news.ltn.com.tw/news/politics/paper/1341290,2019/12/25,Liberal Times
8052,反擊周佳琪 蘇震清向神明發誓,https://news.ltn.com.tw/news/politics/paper/1341283,2019/12/25,Liberal Times
8053,滅火器彰化開唱！過半線音樂會 29日溪湖糖廠登場,https://news.ltn.com.tw/news/politics/breakingnews/3019411,2019/12/25 0:33,Liberal Times
8054,黃金交叉！傳林昶佐內部民調：領先林郁方至少4.2％,https://news.ltn.com.tw/news/politics/breakingnews/3019407,2019/12/25 0:20,Liberal Times
8055,翻舊案互槓 周佳琪、蘇震清隔空對嗆：到東隆宮講清楚,https://news.ltn.com.tw/news/politics/breakingnews/3019347,2019/12/24 23:47,Liberal Times
8056,造謠中選會將作票 網友遭罰5000元,https://news.ltn.com.tw/news/society/breakingnews/3019338,2019/12/24 23:42,Liberal Times
8057,批小英「壞事做盡」 張善政：韓國瑜參選幫中華民國停損,https://news.ltn.com.tw/news/politics/breakingnews/3019346,2019/12/24 23:11,Liberal Times
8058,認為郭台銘不該後悔退選 胡采蘋舉小英為例這樣說,https://news.ltn.com.tw/news/politics/breakingnews/3018991,2019/12/24 22:31,Liberal Times
8059,「倒菜撲克牌」入侵校園 台科大學生會強烈譴責,https://news.ltn.com.tw/news/politics/breakingnews/3019176,2019/12/24 21:10,Liberal Times
8060,台華輪27日歸隊 楊曜：汰建新船計畫明年中央接手,https://news.ltn.com.tw/news/life/breakingnews/3019158,2019/12/24 20:59,Liberal Times
8061,4天兩度為鄭寶清站台 賴清德平安夜開唱,https://news.ltn.com.tw/news/politics/breakingnews/3019261,2019/12/24 20:59,Liberal Times
8062,被張善政爆料留學往事 蔡丁貴回應了,https://news.ltn.com.tw/news/politics/breakingnews/3019231,2019/12/24 20:27,Liberal Times
8063,職災保險單獨立法敲定名稱 報行政院審議,https://news.ltn.com.tw/news/business/breakingnews/3019104,2019/12/24 18:15,Liberal Times
8064,郭台銘後悔退選 廖大乙：請先向媽祖懺悔,https://news.ltn.com.tw/news/politics/breakingnews/3018962,2019/12/24 16:57,Liberal Times
8065,一邊一國潘偉龍放小英合照宣傳 民進黨批混淆視聽,https://news.ltn.com.tw/news/politics/breakingnews/3018928,2019/12/24 16:20,Liberal Times
8066,全台最美小英競總搞創意 搬進VR遊戲邀民眾歡樂過聖誕,https://news.ltn.com.tw/news/politics/breakingnews/3018852,2019/12/24 15:21,Liberal Times
8067,蔡正元：蔡韓差不到5％ 國民黨不分區支持度超過民進黨,https://news.ltn.com.tw/news/politics/breakingnews/3018823,2019/12/24 14:58,Liberal Times
8068,票投3號陳亭妃、3號蔡英文 游錫堃︰33連線護國保台,https://news.ltn.com.tw/news/politics/breakingnews/3018776,2019/12/24 14:25,Liberal Times
8069,波特王不忍了！砲火全開嗆舔共台人「污辱大家智商」,https://news.ltn.com.tw/news/entertainment/breakingnews/3018772,2019/12/24 14:14,Liberal Times
8070,特別版「蔡賴配」又來了 合體站路口、訪家戶,https://news.ltn.com.tw/news/politics/breakingnews/3018672,2019/12/24 13:04,Liberal Times
8071,沼田幹夫稱總統大選藍綠差距5％ 鄭文燦：善意提醒,https://news.ltn.com.tw/news/politics/breakingnews/3018612,2019/12/24 12:37,Liberal Times
8072,邱毅控經營暗黑網軍 民進黨反擊：他還說過太陽花是香蕉,https://news.ltn.com.tw/news/politics/breakingnews/3018597,2019/12/24 12:22,Liberal Times
8073,蔡英文備戰明天政見會 幕僚︰總統自己決定呈現政績重點,https://news.ltn.com.tw/news/politics/breakingnews/3018575,2019/12/24 12:04,Liberal Times
8074,第二場總統政見發表會 明天下午2點登場,https://news.ltn.com.tw/news/politics/breakingnews/3018519,2019/12/24 11:32,Liberal Times
8075,稱韓國瑜已進入拉鋸戰 林濁水酸爆：與宋楚瑜拉鋸,https://news.ltn.com.tw/news/politics/breakingnews/3018382,2019/12/24 11:29,Liberal Times
8076,國民黨聯手邱毅 控民進黨簽約行銷公司經營網軍,https://news.ltn.com.tw/news/politics/breakingnews/3018484,2019/12/24 11:15,Liberal Times
8077,與蔣萬安民調差0.8％ 吳怡農：非常有機會,https://news.ltn.com.tw/news/politics/breakingnews/3018488,2019/12/24 11:14,Liberal Times
8078,「三百將軍」絕非偶然  李榮華中將透露訓練訣竅,https://news.ltn.com.tw/news/politics/breakingnews/3018443,2019/12/24 10:42,Liberal Times
8079,將門一家》魏兆麟升少將 2名女兒都是網球國手,https://news.ltn.com.tw/news/politics/breakingnews/3018427,2019/12/24 10:27,Liberal Times
8080,韓市長快看！蔡總統在國軍場喊中華民國,https://news.ltn.com.tw/news/politics/breakingnews/3018414,2019/12/24 10:26,Liberal Times
8081,挺韓、罷韓沒意義？ 柯文哲稱不如快樂吃香腸、看電音趴,https://news.ltn.com.tw/news/politics/breakingnews/3018393,2019/12/24 9:50,Liberal Times
8082,預告拍片打臉酸民！ 波特王：那些人只想「賣掉台灣」,https://news.ltn.com.tw/news/politics/breakingnews/3018331,2019/12/24 9:32,Liberal Times
8083,胡，怎麼說》郭台銘認了「後悔」，柯文哲自說「沒變」！,https://news.ltn.com.tw/news/opinion/breakingnews/3018272,2019/12/24 9:22,Liberal Times
8084,綠營立委指標4選區曝光！ 卓榮泰：攻下北台灣國會就過半,https://news.ltn.com.tw/news/politics/breakingnews/3018315,2019/12/24 7:50,Liberal Times
8085,稱民進黨選情逆轉韓流！卓榮泰曝3大關鍵因素,https://news.ltn.com.tw/news/politics/breakingnews/3018303,2019/12/24 7:20,Liberal Times
8086,12/24 各報重點新聞一覽,https://news.ltn.com.tw/news/life/breakingnews/3018299,2019/12/24 6:11,Liberal Times
8087,民進黨推「護國保台」神機 夾出親中選將,https://news.ltn.com.tw/news/politics/paper/1341134,2019/12/24,Liberal Times
8088,鼓勵員工返鄉投票 老闆霸氣給半天假,https://news.ltn.com.tw/news/politics/paper/1341133,2019/12/24,Liberal Times
8089,韓陣營轟「與中共走很近」 賴︰我進上海市政府 韓進中聯辦,https://news.ltn.com.tw/news/politics/paper/1341126,2019/12/24,Liberal Times
8090,宋：反滲透法 應由新民意決定,https://news.ltn.com.tw/news/politics/paper/1341122,2019/12/24,Liberal Times
8091,日本前駐台代表稱 蔡韓相差五趴 蔡：與對手最大距離 是我堅守崗位,https://news.ltn.com.tw/news/politics/paper/1341120,2019/12/24,Liberal Times
8092,超級戰區掃描 新北第三選區 》三方大亂鬥 藍坐看兩綠相爭,https://news.ltn.com.tw/news/politics/paper/1341115,2019/12/24,Liberal Times
8093,超級戰區掃描 新北第一選區 》政二代對決 建設牌拚文宣戰,https://news.ltn.com.tw/news/politics/paper/1341114,2019/12/24,Liberal Times
8094,自由廣場》韓國瑜這段話非常正確,https://news.ltn.com.tw/news/opinion/paper/1341100,2019/12/24,Liberal Times
8095,自由廣場》張善政的爆料 後黨國的不堪,https://news.ltn.com.tw/news/opinion/paper/1341099,2019/12/24,Liberal Times
8096,自由廣場》分裂投票危機 綠比藍傷,https://news.ltn.com.tw/news/opinion/paper/1341096,2019/12/24,Liberal Times
8097,自由廣場》沉默螺旋與台商動向,https://news.ltn.com.tw/news/opinion/paper/1341094,2019/12/24,Liberal Times
8098,自由廣場》5%還是32.4%?,https://news.ltn.com.tw/news/opinion/paper/1341093,2019/12/24,Liberal Times
8099,輔選蔡易餘 卓榮泰：守住嘉義3席,https://news.ltn.com.tw/news/politics/paper/1341092,2019/12/24,Liberal Times
8100,工商界相挺 鄭宏輝為竹市拚經濟,https://news.ltn.com.tw/news/politics/paper/1341051,2019/12/24,Liberal Times
8101,南投拜票車拚 綠站路口藍訪家戶,https://news.ltn.com.tw/news/politics/paper/1341029,2019/12/24,Liberal Times
8102,卓榮泰南投固票 讚蔡培慧、陳癸佑聲勢上衝,https://news.ltn.com.tw/news/politics/paper/1341028,2019/12/24,Liberal Times
8103,「愛部落」今年增10個 花蓮105部落享免費WiFi,https://news.ltn.com.tw/news/life/paper/1341024,2019/12/24,Liberal Times
8104,台北》捷運南環段納前瞻 阮昭雄批賴士葆割稻尾,https://news.ltn.com.tw/news/politics/paper/1341005,2019/12/24,Liberal Times
8105,20將官今晉任 「三百將軍」入列,https://news.ltn.com.tw/news/politics/paper/1340990,2019/12/24,Liberal Times
8106,沼田幹夫對台灣選情評估 謝長廷：尊重,,,
8107,張善政再爆留學往事 這回是蔡丁貴,https://news.ltn.com.tw/news/politics/breakingnews/3018262,2019/12/24 0:06,Liberal Times
8108,諷藍綠文青體、喊口號 柯文哲：「認真務實」才是台灣價值,https://news.ltn.com.tw/news/politics/breakingnews/3018246,2019/12/23 23:37,Liberal Times
8109,柯P籲拒投票給「看板掛最多的」  自家民眾黨候選人慘中槍,https://news.ltn.com.tw/news/politics/breakingnews/3018170,2019/12/23 23:29,Liberal Times
8110,爆料小英「相忍為國」感性面 陳建仁肯定民進黨4年努力,https://news.ltn.com.tw/news/politics/breakingnews/3018183,2019/12/23 23:07,Liberal Times
8111,證實小英沒有錯！林濁水：陳水扁「未來一中」我擋的,https://news.ltn.com.tw/news/politics/breakingnews/3018028,2019/12/23 22:20,Liberal Times
8112,謝長廷：沼田的意見可做參考 選舉就是不能大意,https://news.ltn.com.tw/news/world/breakingnews/3018190,2019/12/23 22:05,Liberal Times
8113,徐定禎搭「辣台號」直播催票 羅貴星要讓台灣好行駛至苑裡,https://news.ltn.com.tw/news/politics/breakingnews/3018140,2019/12/23 21:51,Liberal Times
8114,賴清德出席台中競總顧問團座談會 重新詮釋民進黨政黨本質,https://news.ltn.com.tw/news/politics/breakingnews/3018145,2019/12/23 21:41,Liberal Times
8115,政府太親美反中？賴清德神回：除非中國放棄併吞台灣,https://news.ltn.com.tw/news/politics/breakingnews/3017972,2019/12/23 21:21,Liberal Times
8116,「有心人士在炒作」沈榮津談核能：都不講核廢料的問題,https://news.ltn.com.tw/news/business/breakingnews/3018101,2019/12/23 21:12,Liberal Times
8117,「蔡賴配」蔡適應、賴品妤 明早7點現身基隆碇內加油站,https://news.ltn.com.tw/news/politics/breakingnews/3017986,2019/12/23 20:55,Liberal Times
8118,最忙的副總統！ 蔡英文：謝謝「大仁哥」為台灣加分,https://news.ltn.com.tw/news/politics/breakingnews/3018138,2019/12/23 20:28,Liberal Times
8119,藍再批經濟差 經部：已連續14季正成長,https://news.ltn.com.tw/news/business/breakingnews/3018132,2019/12/23 20:06,Liberal Times
8120,卓榮泰：南投立委選舉 民進黨可望創造歷來最好成績,https://news.ltn.com.tw/news/politics/breakingnews/3018068,2019/12/23 19:31,Liberal Times
8121,館長震怒！譙爆邱毅「賣國賊無恥」 再戳禿頭痛處：記得換髮型,https://news.ltn.com.tw/news/entertainment/breakingnews/3017930,2019/12/23 17:09,Liberal Times
8122,林昶佐全國律師後援會成立 尤美女︰他是人權之路的接棒人,https://news.ltn.com.tw/news/politics/breakingnews/3017838,2019/12/23 16:52,Liberal Times
8123,沼田幹夫估蔡韓票數差距5％ 賴清德：不能大意、票票入匭,https://news.ltn.com.tw/news/politics/breakingnews/3017814,2019/12/23 15:56,Liberal Times
8124,自由限時批》韓國瑜的「玩蛋」心術,https://news.ltn.com.tw/news/opinion/breakingnews/3017840,2019/12/23 15:55,Liberal Times
8125,韓陣營轟和中共走很近 賴清德：你進中聯辦怎能跟我相提並論？,https://news.ltn.com.tw/news/politics/breakingnews/3017797,2019/12/23 15:47,Liberal Times
8126,蔡英文：與對手最大距離在堅守崗位 確保台灣在正確道路,https://news.ltn.com.tw/news/politics/breakingnews/3017763,2019/12/23 15:04,Liberal Times
8127,蔡韓差距僅5％？ 管碧玲解析沼田幹夫是在「暗助小英」,https://news.ltn.com.tw/news/politics/breakingnews/3017664,2019/12/23 14:16,Liberal Times
8128,新竹市鄭宏輝要拼經濟拼科技 工商界領袖集結全力支持,https://news.ltn.com.tw/news/politics/breakingnews/3017700,2019/12/23 13:58,Liberal Times
8129,最後關頭拉近？ 蔡英文︰和對手最大距離 是為台灣做事的能力,https://news.ltn.com.tw/news/politics/breakingnews/3017646,2019/12/23 13:50,Liberal Times
8130,為新住民做實事 民進黨催票,https://news.ltn.com.tw/news/politics/breakingnews/3017593,2019/12/23 13:22,Liberal Times
8131,馬英九、賴士葆宣傳南環線 阮昭雄批「歡喜收割」,https://news.ltn.com.tw/news/politics/breakingnews/3017592,2019/12/23 13:08,Liberal Times
8132,蔡總統本屆最後一次將官晉升  「鑑測滿百」將軍入列,https://news.ltn.com.tw/news/politics/breakingnews/3017619,2019/12/23 12:44,Liberal Times
8133,陳菊幕僚批只會推女人打女人拉行情 柯：這麼愛講應幫忙解釋,https://news.ltn.com.tw/news/politics/breakingnews/3017567,2019/12/23 12:43,Liberal Times
8134,自由開講》國民黨要保衛中華民國，應支持《反滲透法》,https://news.ltn.com.tw/news/opinion/breakingnews/3017572,2019/12/23 12:17,Liberal Times
8135,籲藍營可反對但別反動 蔡詩萍透露：高層憂10年內無新生代,https://news.ltn.com.tw/news/politics/breakingnews/3017514,2019/12/23 12:08,Liberal Times
8136,綠營青年軍推「護國保台」神機 把親中候選人「夾」出立院,https://news.ltn.com.tw/news/politics/breakingnews/3017553,2019/12/23 12:03,Liberal Times
8137,國民黨批民進黨政治人物也訪中 私下見誰該說明,https://news.ltn.com.tw/news/politics/breakingnews/3017530,2019/12/23 11:53,Liberal Times
8138,綠營拚月底三讀「反滲透法」 宋楚瑜再示警：可能暴衝,https://news.ltn.com.tw/news/politics/breakingnews/3017508,2019/12/23 11:49,Liberal Times
8139,民進黨明年不會過半？ 柯文哲：有可能,https://news.ltn.com.tw/news/politics/breakingnews/3017537,2019/12/23 11:43,Liberal Times
8140,國產署再開挖 李佳芬弟：國家機器追殺到此為止,https://news.ltn.com.tw/news/politics/breakingnews/3017527,2019/12/23 11:41,Liberal Times
8141,朱立倫：王金平輔選黨籍立委 就是支持國民黨候選人,https://news.ltn.com.tw/news/politics/breakingnews/3017494,2019/12/23 11:36,Liberal Times
8142,對比韓國瑜面對孩童爭議多 蔡英文「尊重小孩」這樣做,https://news.ltn.com.tw/news/politics/breakingnews/3017417,2019/12/23 11:12,Liberal Times
8143,質疑小英「20年來經濟最好」說 國民黨批自我感覺良好,https://news.ltn.com.tw/news/politics/breakingnews/3017487,2019/12/23 11:10,Liberal Times
8144,選票保護台灣！南投綠營街頭拜票 勿做第2個香港,https://news.ltn.com.tw/news/politics/breakingnews/3017443,2019/12/23 10:28,Liberal Times
8145,館長轟爆邱毅！狠譏「國小三年級都嘴輸」,https://news.ltn.com.tw/news/entertainment/breakingnews/3017321,2019/12/23 7:59,Liberal Times
8146,林志玲認證府城榮光 南美館搶進十大藝術新聞,https://news.ltn.com.tw/news/entertainment/breakingnews/3017329,2019/12/23 7:35,Liberal Times
8147,罷韓遊行催出反韓能量 高雄綠營立委可望「八仙過海」,https://news.ltn.com.tw/news/politics/breakingnews/3017341,2019/12/23 7:32,Liberal Times
8148,國民黨死亡線曝光 黃創夏一席話突破關鍵點,https://news.ltn.com.tw/news/entertainment/breakingnews/3017349,2019/12/23 7:20,Liberal Times
8149,買不到車票說：小英不差這一票？ 老板霸氣：准你半天假,https://news.ltn.com.tw/news/politics/breakingnews/3017343,2019/12/23 6:42,Liberal Times
8150,民進黨︰不少落後選區已追上,https://news.ltn.com.tw/news/politics/paper/1340873,2019/12/23,Liberal Times
8151,韓變落跑市長 余湘嘆：去年還幫他拉票,https://news.ltn.com.tw/news/politics/paper/1340872,2019/12/23,Liberal Times
8152,韓險遭戰旗擊中 特勤「吳彥祖」護駕,https://news.ltn.com.tw/news/politics/paper/1340871,2019/12/23,Liberal Times
8153,冷眼集》中國別再誤判,https://news.ltn.com.tw/news/politics/paper/1340869,2019/12/23,Liberal Times
8154,蔡：心頭抓乎定 用選票守住主權,https://news.ltn.com.tw/news/politics/paper/1340867,2019/12/23,Liberal Times
8155,自由廣場》當心下次的網紅之亂,https://news.ltn.com.tw/news/opinion/paper/1340849,2019/12/23,Liberal Times
8156,自由共和國》李筱峰／目無民主 軍人之恥！,https://news.ltn.com.tw/news/opinion/paper/1340844,2019/12/23,Liberal Times
8157,陪新北選將掃街 賴清德︰堅持爭取最後勝利,https://news.ltn.com.tw/news/politics/paper/1340842,2019/12/23,Liberal Times
8158,嘉義》陳其邁挺王美惠 進立院當「大聲公」,https://news.ltn.com.tw/news/politics/paper/1340837,2019/12/23,Liberal Times
8159,雲林》小英雲林固票 拉抬劉建國、蘇治芬,https://news.ltn.com.tw/news/politics/paper/1340836,2019/12/23,Liberal Times
8160,桃園輔選鄭運鵬 賴清德高歌催票,https://news.ltn.com.tw/news/politics/paper/1340822,2019/12/23,Liberal Times
8161,鄭宏輝推新竹藝文玄關 文化部力挺,https://news.ltn.com.tw/news/politics/paper/1340816,2019/12/23,Liberal Times
8162,鄭文燦挺陳素月、洪宗熠 花媽陪雙「秀」掃街,https://news.ltn.com.tw/news/politics/paper/1340809,2019/12/23,Liberal Times
8163,綠軍台北衝選情》陳建仁領軍 車隊掃街開直播,https://news.ltn.com.tw/news/politics/paper/1340779,2019/12/23,Liberal Times
