titles,links,content,time,media
辯 論 成 局 ！ 　 藍 同 意 2 6 日 副 總 統 先 辯,https://tw.news.appledaily.com/politics/realtime/20151218/756045/,國民黨文傳會主委林奕華今表示，國民黨願意同意民進黨所提電視辯論順序，26日先進行副總統辯論，據了解，國民黨總統候選人朱立...,2015-12-18,Apple Daily
【 更 新 】 協 助 輔 選 ？ 陳 佩 琪 ： 若 許 可 會 幫 忙,https://tw.news.appledaily.com/life/realtime/20151218/755964/,（更新：增加影片）日前國民黨總統候選人朱立倫鬆口，打算請夫人及總統馬英九夫人周美青輔選，台北市長柯文哲妻陳佩琪今表示，據...,2015-12-18,Apple Daily
【 更 新 】 送 暖 　 朱 立 倫 ： 美 青 學 姊 一 定 會 出 來 輔 選,https://tw.news.appledaily.com/politics/realtime/20151218/755932/,（更新：增加影片）選戰倒數29天，國民黨總統候選人朱立倫今化身暖男，在黨中央門口發送暖暖包給支持者，被問到總統夫人周美青...,2015-12-18,Apple Daily
拼 經 濟 　 營 造 公 會 ： 交 通 建 設 首 要 開 發,https://tw.appledaily.com/new/realtime/20151218/755902/,台灣區綜合營造公會今舉辦會員大會，議程除會務報告外，另包括國民黨總統參選人朱立倫、立法院長王金平，亦出席該會。公會理事長...,2015-12-18,Apple Daily
【 更 新 】 蔡 英 文 ： 朱 立 倫 應 公 布 競 選 經 費 收 支,https://tw.news.appledaily.com/politics/realtime/20151218/755863/,（更新：增加影片）國民黨立院黨團緊咬民進黨總統候選人蔡英文炒地，呼籲蔡比照國民黨副總統候選人王如玄捐出獲利所得。蔡英文今...,2015-12-18,Apple Daily
【 更 新 】 蔡 英 文 ： 大 選 辯 論 　 周 末 時 間 都 空 下 來,https://tw.news.appledaily.com/politics/realtime/20151218/755873/,（更新：增加影片）民進黨總統候選人蔡英文今上午赴新店太平宮為立委參選人陳永福助選時表示，「大選辯論，我們都把時間空出來」...,2015-12-18,Apple Daily
【 更 新 】 標 榜 「 正 紅 旗 」 　 白 狼 ： 衝 破 政 黨 票 門 檻 進 入 立 院,https://tw.news.appledaily.com/politics/realtime/20151218/755828/,（更新：增加影片）中華統一促進黨總裁「白狼」張安樂今早率同黨員在立法院旁舉辦戰車誓師大會，他受訪時表示，對衝破政黨票的門...,2015-12-18,Apple Daily
綠 委 爆 新 北 消 防 局 上 班 時 輔 選 　 批 朱 立 倫 知 法 犯 法,https://tw.news.appledaily.com/politics/realtime/20151218/755824/,國民黨總統候選人朱立倫周三與立法院長王金平出席全國義消後援會，兩人互相拉抬造勢。不過民進黨團今踢爆，新北市消防局竟要求局...,2015-12-18,Apple Daily
【 公 督 盟 】 朱 主 席 說 好 的 國 會 改 革 呢 ! 政 黨 辯 論 會 臨 陣 脫 逃 ?,https://tw.news.appledaily.com/politics/realtime/20151218/755816/,本內容由公民監督國會聯盟提供首場「國會改革」政黨辯論會將在12/20舉辦，公督盟於12/11公佈記者會時宣佈有中國國民黨...,2015-12-18,Apple Daily
如 何 幫 朱 輔 選 ？ 　 馬 總 統 竟 回 ： 「 好 冷 」,https://tw.news.appledaily.com/politics/realtime/20151218/755695/,副總統吳敦義昨晚以國民黨總統候選人朱立倫競選總部榮譽主委身分宴請府院黨高層，吳與馬英九總統、立法院長王金平與朱立倫連袂訴...,2015-12-18,Apple Daily
十 二 月 十 八 日 各 報 頭 條 搶 先 報,https://tw.news.appledaily.com/politics/realtime/20151218/755679/,蘋果日報頭條景氣太糟彭淮南出重手 救經濟央行突降息半碼景氣太糟，中央銀行昨下猛藥，降息半碼（0.125%）救經濟！央行昨...,2015-12-18,Apple Daily
天 王 團 結 宴   朱 盼 周 美 青 站 台,https://www.appledaily.com.tw/appledaily/article/headline/20151218/36961147/,這場位於圓山飯店的晚宴，被視為黨內大和解的象徵，除馬、吳、王、朱與會，還有競選總部主委胡志強、國民黨前主席連戰、吳伯雄、...,2015-12-18,Apple Daily
趙 少 康 傳 真 ： 修 法 明 訂 總 統 辯 論 （ 趙 少 康 ）,https://www.appledaily.com.tw/appledaily/article/headline/20151218/36961448/,朱立倫已經表示，從二十一日到三十日這十天，都隨蔡英文的意，只要蔡英文方便，朱立倫都可安排。如果連這樣都還辦不成辯論，不是...,2015-12-18,Apple Daily
王 如 玄 夫 請 辭 獲 准   回 任 高 檢 署,https://www.appledaily.com.tw/appledaily/article/headline/20151218/36961154/,黃東焄（音同勳）今年9月借調到司法院擔任政風處長，從王如玄被提名為國民黨副總統候選人後，身陷軍宅買賣風波，上周又被爆出因...,2015-12-18,Apple Daily
蘋 論 ： 分 裂 投 票   好,https://www.appledaily.com.tw/appledaily/article/headline/20151218/36961300/,譬如張三是淺藍選民，但對朱立倫沒有好感，決定總統投蔡英文；但是內心不安，對背叛國民黨深懷罪惡感，於是政黨票決定投國民黨。...,2015-12-18,Apple Daily
藍 要 蔡 捐 炒 地 獲 利   綠 反 咬 黨 產,https://www.appledaily.com.tw/appledaily/article/headline/20151218/36961161/,邱毅指出，估計蔡英文炒地獲利應該有7000萬元，捐錢不能輸給王如玄；台南市立委候選人謝龍介說，王如玄都捐了1380萬元，...,2015-12-18,Apple Daily
辣 蘋 果 ： 柯 文 哲 加 持 小 英 （ 余 艾 苔 ）,https://www.appledaily.com.tw/appledaily/article/headline/20151218/36961178/,外界稱柯文哲是這次大選中最佳助選員，所以各黨各派都想跟他沾上邊，不僅立委候選人希望他輔選，就連朱立倫的幕僚也找過柯助選，...,2015-12-18,Apple Daily
美 終 軍 售   陸 嗆 制 裁   台 等 嘸 F - 1 6 C / D 戰 機,https://www.appledaily.com.tw/appledaily/article/headline/20151218/36961349/,中國昨表示強烈反對，外交部召喚美駐北京使館臨時代辦李凱安抗議，並嗆將對涉及對台軍售的企業實施制裁，不會與這些美國企業合作...,2015-12-18,Apple Daily
趙 少 康 ： 修 法 明 訂 總 統 辯 論,https://tw.news.appledaily.com/forum/realtime/20151218/755429/,原本以為今天會看到第一場總統大選電視辯論，結果卻因為民進黨、親民黨代表無法出席「四報一社與公視」聯盟前天擬舉行的第二次協...,2015-12-18,Apple Daily
言 行 相 悖 的 國 民 黨 ， 辯 論 會 玩 假 的 ？,https://tw.news.appledaily.com/forum/realtime/20151218/755574/,作者：張榮文（非營利組織）台灣政治圈存在著許多雙重標準，而國民黨在這次選戰中展現無遺！從換柱風波、王如玄軍宅案，最顯著的...,2015-12-18,Apple Daily
總 統 電 視 辯 論 敲 定 1 2 / 2 7 、 1 / 2 　 副 總 統 時 間 待 協 商,https://tw.news.appledaily.com/politics/realtime/20151217/755613/,「公視與四報一社聯盟」與三立等九家電視媒體積極籌辦總統大選辯論，今天邀集三黨候選人陣營再度就辯論進行協商，民進黨晚間提出...,2015-12-17,Apple Daily
下 架 馬 英 九 看 板 　 訓 警 真 相 在 這 裡,https://tw.news.appledaily.com/politics/realtime/20151217/755544/,民進黨彰化縣立委參選人陳文彬今在選區懸掛看板，將馬英九總統連結國民黨彰化縣立委候選人王惠美，引發藍營抗議。沒想到網友晚間...,2015-12-17,Apple Daily
【 有 片 】 被 問 怎 幫 朱 立 倫 輔 選 ？ 　 馬 總 統 神 回 ： 好 冷 ～ ～,https://tw.news.appledaily.com/politics/realtime/20151217/755487/,（更新：增加影片、出席名單）搶救朱立倫選情大作戰！副總統、朱立倫競選總部榮譽主委吳敦義晚上做東在圓山飯店宴請黨內大老、行...,2015-12-17,Apple Daily
朱 立 倫 怨 綠 營 干 擾 申 請 路 權 　 水 牛 伯 笑 了,https://tw.news.appledaily.com/politics/realtime/20151217/755474/,國民黨總統候選人朱立倫，今在接受自由時報採訪時曾表示，國民黨在綠營執政縣市想申請路權舉辦造勢活動「遇到許多困難」。曾與朱...,2015-12-17,Apple Daily
朱 立 倫 嚐 老 酒 蛋 　 要 馬 祖 成 自 由 貿 易 區,https://tw.news.appledaily.com/politics/realtime/20151217/755445/,中國國民黨總統候選人朱立倫今飛往馬祖，參加「朱立倫團結勝選」大會，他要馬祖成為離島自由貿易區，他認為，台灣經濟要找出路，...,2015-12-17,Apple Daily
「 炒 房 者 們 」 的 階 級 排 序 － 朱 蔡 王 的 對 決,https://tw.news.appledaily.com/forum/realtime/20151217/755451/,文／李燕（民陣大安區聯合參選人）、鍾君竺（人民民主陣線成員）我們看到藍綠因爭取2016總統大位，雙方人馬接二連三爆發炒房...,2015-12-17,Apple Daily
【 更 新 】 馬 英 九 看 板 是 黑 函 　 藍 參 選 人 報 警 撤 下,https://tw.news.appledaily.com/politics/realtime/20151217/755139/,（更新：新增影片）彰化第一選區民進黨立委參選人陳文彬，今天早上在位於和美鎮彰新路四段292號對面的空地上，掛上馬英九總統...,2015-12-17,Apple Daily
【 有 片 】 國 民 黨 推 競 選 小 物 　 王 如 玄 代 言 3 D 互 動 明 信 片,https://tw.news.appledaily.com/politics/realtime/20151217/754983/,（更新：增加影片）國民黨今推出3D互動明信片，只要著色後下載手機軟體，就可以讓圖案變成立體，活動並找來副總統候選人王如玄...,2015-12-17,Apple Daily
【 更 新 】 朱 立 倫 端 牛 肉 　 提 農 業 政 策 九 大 主 張 再 創 農 業 利 基,https://tw.news.appledaily.com/politics/realtime/20151217/755259/,（更新：增加影片）國民黨總統候選人朱立倫今天舉行農業政策談話會，針對農業、農村和農民提出9大主張，也談到在面對自由貿易談...,2015-12-17,Apple Daily
【 更 新 】 ​ 朱 立 倫 ： 下 周 一 起 連 十 晚 都 可 以 辯 論 　 請 蔡 主 席 勾 時 間,https://tw.news.appledaily.com/politics/realtime/20151217/755202/,（更新：增加影片）總統辯論是否破局引發關注，國民黨總統候選人朱立倫再度對民進黨總統候選人蔡英文喊話，「下周一起21日到3...,2015-12-17,Apple Daily
【 更 新 】 挺 蔡 英 文 ？ 　 柯 P ： 不 是 我 看 好 而 是 民 調 看 好,https://tw.news.appledaily.com/life/realtime/20151217/755244/,（更新：增加影片）台北市長柯文哲昨接受媒體專訪時，提到民進黨總統候選人蔡英文是大勢所趨，媒體今詢問柯，是否要轉挺蔡英文，...,2015-12-17,Apple Daily
【 更 新 】 台 聯 爆 高 氏 企 業 炒 股 　 朱 立 倫 ： 這 公 司 聽 都 沒 聽 過,https://tw.news.appledaily.com/politics/realtime/20151217/754949/,（更新：增加朱立倫回應）台聯黨立院黨團上午舉行記者會指出，經濟部今年9月發布寶一科技利多新聞稿，涉配合國民黨總統候選人朱...,2015-12-17,Apple Daily
馬 總 統 看 板 變 黑 函 下 架 　 段 宜 康 這 樣 說,https://tw.news.appledaily.com/politics/realtime/20151217/755218/,彰化第一選區民進黨立委參選人陳文彬，在和美鎮空地掛上馬英九總統的照片，並印上「我是馬英九，請支持他們，證明我沒錯」，藉此...,2015-12-17,Apple Daily
綠 要 求 朱 立 倫 說 清 楚 　 有 無 用 黨 產 及 財 團 的 政 治 獻 金 選 舉,https://tw.news.appledaily.com/politics/realtime/20151217/755142/,民進黨發言人阮昭雄與立委陳其邁今開記者會，再度要求國民黨總統候選人朱立倫公布競選經費收支明細。陳其邁指出，每位國民黨立委...,2015-12-17,Apple Daily
國 會 改 革 辯 論 藍 營 喊 卡 　 民 團 ： 自 相 矛 盾,https://tw.news.appledaily.com/politics/realtime/20151217/755013/,民間團體公督盟與民視原預定將在20日下午舉辦「政黨國會改革辯論會」，邀請各政黨出席。不過，公督盟今於立法院舉行記者會指出...,2015-12-17,Apple Daily
【 沃 草 】 網 友 批 政 客 任 期 未 滿 又 跳 級 參 選   　 小 英 老 宋 皆 回 ： 要 做 好 做 滿,https://tw.news.appledaily.com/politics/realtime/20151217/755044/,本內容由沃草提供全民連署提問平台「總統，給問嗎？」超過千人連署的問題，諷臺灣政客沒有政治誠信，將選舉當作跳板，才剛選上地...,2015-12-17,Apple Daily
【 更 新 】 蔡 英 文 ： 希 望 大 家 相 互 配 合 　 讓 辯 論 辦 的 成,https://tw.news.appledaily.com/politics/realtime/20151217/755002/,（更新：增加影片）國民黨總統候選人朱立倫向民進黨總統候選人蔡英文喊話，希望從21日起10天內晚間排定2場總統及1場副總統...,2015-12-17,Apple Daily
【 更 新 】 婉 拒 吳 敦 義 邀 約 　 洪 秀 柱 ： 今 晚 早 已 有 約,https://tw.news.appledaily.com/politics/realtime/20151217/754918/,（更新：增加影片）副總統吳敦義兼任國民黨總統候選人朱立倫的全國競選總部榮譽主委，今晚將設宴邀請總統馬英九、立法院長王金平...,2015-12-17,Apple Daily
朱 玄 配 沒 進 展 　 藍 軍 有 人 已 在 盤 算 這 一 步,https://tw.news.appledaily.com/politics/realtime/20151217/754852/,國民黨總統選情不見起色，外界預料黨主席朱立倫若敗選將辭黨主席，傳出黨內已針對選後進行布局。 《蘋果》報導，遭點...,2015-12-17,Apple Daily
十 二 月 十 七 日 各 報 頭 條 搶 先 報,https://tw.news.appledaily.com/politics/realtime/20151217/754828/,蘋果日報頭條弒父殺妻 道士竟免死弒父殺妻詐保卻能逃過死刑？南投縣道士張子巡因積欠地下錢莊四百多萬元債務，竟預謀弒親詐領保...,2015-12-17,Apple Daily
吳 敦 義 宴 請 馬 王   駁 爭 黨 魁,https://www.appledaily.com.tw/appledaily/article/headline/20151217/36958976/,近吳人士說，吳敦義這一兩個月都很積極在地方跑行程，設宴是想找黨內高層，商談藍軍的未來和選情。除邀馬王外，前主席連戰、吳伯...,2015-12-17,Apple Daily
藍 咬 蔡 炒 地   綠 轟 朱 財 產 暴 增,https://www.appledaily.com.tw/appledaily/article/headline/20151217/36958967/,國民黨團昨再開記者會追打蔡英文炒地，邱毅說，除了蔡英文曾擁有松山區延壽段406地號土地外，她的胞兄蔡瀛政、蔡瀛明及海霸王...,2015-12-17,Apple Daily
想 要 分 裂 投 票 的 前 提 （ 詹 守 忠 ）,https://www.appledaily.com.tw/appledaily/article/headline/20151217/36958526/,為對抗蔡英文選票的裙襬效應，國民黨立委早已自謀生路，毫不避諱與朱立倫切割，廣告看板不僅看不到與朱立倫合照，甚至在文宣上國...,2015-12-17,Apple Daily
國 安 分 析 簡 報   英 倫 都 關 心 中 國 網 攻,https://www.appledaily.com.tw/appledaily/article/headline/20151217/36958984/,國安局自2000年總統大選開始，即比照美國中央情報局，在各組的正副總統候選人在完成正式登記後，即進行維安保護，並向候選人...,2015-12-17,Apple Daily
想 要 分 裂 投 票 的 前 提,https://tw.news.appledaily.com/forum/realtime/20151217/754494/,作者：詹守忠（國會助理）選戰進入倒數三十天，從這兩天幾家媒體所公布的民調來看，蔡正元發動內湖炒地案對蔡英文的支持率幾乎沒...,2015-12-17,Apple Daily
接 見 麥 艾 文 　 朱 立 倫 ： 絕 對 不 會 成 為 麻 煩 製 造 者,https://tw.news.appledaily.com/politics/realtime/20151216/754744/,國民黨總統候選人朱立倫主席下午接見前美國國家安全會議亞洲資深主任麥艾文（Evan S. Medeiros）時重申，國民黨...,2015-12-16,Apple Daily
【 更 新 】 朱 蔡 和 解 看 電 視 ？ 　 假 的 啦 ！,https://tw.news.appledaily.com/politics/realtime/20151216/754580/,​（更新：新增影片）每逢選舉，藍綠陣營總是激起社會對立，線上影視業者搭上選舉列車，找來了兩位神似藍綠候選人的大學教授張鴻...,2015-12-16,Apple Daily
復 出 ？ 吳 敦 義 明 晚 設 宴 　 邀 馬 王 連 吳 朱 談 選 情,https://tw.news.appledaily.com/politics/realtime/20151216/754668/,副總統吳敦義出手了，吳明晚將以朱立倫全國競選總部榮譽主委的身份，邀請歷任黨內高層在圓山飯店餐敘，討論接下來的藍營選情。據...,2015-12-16,Apple Daily
綠 批 朱 圖 利 財 團 6 8 5 億 　 新 北 駁 ： 不 實 造 謠,https://tw.news.appledaily.com/politics/realtime/20151216/754521/,民進黨立法院黨團今天舉行記者會，指控國民黨總統候選人朱立倫愛將、前新北市副市長許志堅，利用都更條例27條巧門，讓財團「以...,2015-12-16,Apple Daily
辯 論 敲 不 定 　 朱 立 倫 ： 只 要 蔡 主 席 方 便 都 可 安 排,https://tw.news.appledaily.com/politics/realtime/20151216/754469/,總統大選電視辯論遲遲無法敲定，國民黨總統候選人朱立倫下午表示，從21號到30號，這10天晚上，只要蔡主席方便，我們都可以...,2015-12-16,Apple Daily
3 姝 合 力 抬 轎 　 朱 立 倫 ： 要 請 總 統 拜 託 總 統 夫 人,https://tw.news.appledaily.com/politics/realtime/20151216/754449/,國民黨總統候選人朱立倫的太太高婉倩、馬總統夫人周美青及立法院副院長洪秀柱的「3姝合力抬轎」，被視為藍營逆襲民進黨總統候選...,2015-12-16,Apple Daily
藍 委 再 爆 炒 5 筆 地 　 民 進 黨 ： 不 是 蔡 英 文 的,https://tw.news.appledaily.com/politics/realtime/20151216/754295/,國民黨立院黨團昨指民進黨總統參選人蔡英文在松山區炒地，今再爆松山區塔悠路上還有5塊地，以蔡英文為核心，蔡的哥哥蔡瀛政、蔡...,2015-12-16,Apple Daily
​ 反 擊 炒 地 說 　 綠 委 ： 朱 大 少 爺 教 會 我 們 的 事 . . .,https://tw.news.appledaily.com/politics/realtime/20151216/754303/,國民黨團連日猛打民進黨主席蔡英文炒地皮，民進黨團今舉行記者會反擊，質疑國民黨總統參選人朱立倫才是炒地王。黨團書記長陳亭妃...,2015-12-16,Apple Daily
出 席 兩 岸 客 家 活 動 　 朱 立 倫 讚 客 家 人 重 情 重 義,https://tw.news.appledaily.com/politics/realtime/20151216/754248/,國民黨總統候選人朱立倫今出席中華海峽兩岸客家文經交流協會活動，客家大老吳伯雄、饒穎奇等現身拉起朱立倫的手，呼籲客家鄉親團...,2015-12-16,Apple Daily
民 進 黨 反 擊 　 指 朱 立 倫 財 產 異 常 增 加 5 千 萬 元,https://tw.news.appledaily.com/politics/realtime/20151216/754253/,民進黨立委陳其邁與黨發言人阮昭雄今舉行記者會，針對國民黨總統候選人朱立倫擔任立委至今的財產提出質疑。陳其邁舉出3個時間點...,2015-12-16,Apple Daily
【 更 新 】 胡 志 強 ： 蔡 英 文 沒 答 覆 問 題 　 卻 講 得 理 直 氣 壯,https://tw.news.appledaily.com/politics/realtime/20151216/754217/,（更新：增加影片）國民黨副總統候選人王如玄和民進黨總統候選人蔡英文都陷入炒作不動產的爭議，國民黨總統暨立委競選總部主委胡...,2015-12-16,Apple Daily
【 更 新 】 赴 北 檢 說 明 軍 宅 　 王 如 玄 ： 我 是 守 法 的 人,https://tw.news.appledaily.com/politics/realtime/20151216/754192/,（更新：增加影片）國民黨副總統候選人王如玄今下午將到北檢說明軍宅案，王如玄今早受訪時表示，有關軍宅案引起社會紛紛擾擾已經...,2015-12-16,Apple Daily
國 安 局 向 三 組 總 統 候 選 人 簡 報 　 小 英 關 注 網 攻 與 I S,https://tw.news.appledaily.com/politics/realtime/20151216/754196/,民進黨總統候選人蔡英文、副總統候選人陳建仁上周低調前往國安局，聽取由國安局長楊國強親自為他們進行的「當前國家安全情勢分析...,2015-12-16,Apple Daily
朱 立 倫 拚 逆 轉 勝 　 還 有 秘 密 武 器 沒 出 手,https://tw.news.appledaily.com/politics/realtime/20151216/754114/,國民黨總統候選人朱立倫陷入苦戰，黨內認為，若朱能請出「3個女人」助選，肯定對選情大大加分。今日出刊的《周刊王》報導，這3...,2015-12-16,Apple Daily
三 張 圖 告 訴 你 　 朱 立 倫 沒 輸 過 蔡 英 文 沒 贏 過,https://tw.news.appledaily.com/politics/realtime/20151216/754110/,2016總統大選，你猜誰會贏？也許大家都心有所屬，也堅信自己支持的陣營「一定會贏」，但若以民調看來，目前領先蔡英文，竟然...,2015-12-16,Apple Daily
反 擊 蔡 英 文 的 「 正 毅 連 線 」 　 推 手 是 他,https://tw.news.appledaily.com/politics/realtime/20151216/754094/,近來緊咬民進黨總統候選人蔡英文炒地皮的「正毅連線」（國民黨立委蔡正元、前立委邱毅），背後原來有黨國大老掛保證。今日出刊的...,2015-12-16,Apple Daily
【 壹 週 刊 】 布 局 黨 主 席 選 戰 　 洪 秀 柱 將 會 習 近 平,https://tw.news.appledaily.com/politics/realtime/20151216/753981/,本內容由台灣壹週刊提供國民黨總統候選人「柱下朱上」民調仍不見起色，加上副手王如玄炒作軍宅風波重創軍眷選票，「朱玄配」的支...,2015-12-16,Apple Daily
十 二 月 十 六 日 各 報 頭 條 搶 先 報,https://tw.news.appledaily.com/politics/realtime/20151216/754047/,蘋果日報頭條李坤儀絕美出閣 阿輝伯：今天最開心前總統李登輝孫女李坤儀（巧巧）與愛情長跑7年的凱渥香港分公司總經理趙贊凱昨...,2015-12-16,Apple Daily
不 怕 炒 地 案   英 仁 4 3 . 2 ％ 居 冠,https://tw.appledaily.com/headline/daily/20151216/36956665/,《蘋果》委託世新大學從10月初起，對總統大選進行4次民調，蔡英文民調一路攀升，昨出爐的最新民調，「英仁配」由44.5％降...,2015-12-16,Apple Daily
紫 光 壓 境   蔡 英 文 ： 威 脅 大   朱 立 倫 ： 嚴 審 查,https://tw.appledaily.com/finance/daily/20151216/36956265/,國民黨總統候選人朱立倫也強調，IC設計、晶圓代工、封裝測試是台灣3大重要產業，所以要非常謹慎；尤其IC設計，現在不宜有任...,2015-12-16,Apple Daily
朱 喊 推 3 歲 幼 教 免 費,https://tw.appledaily.com/headline/daily/20151216/36956695/,朱立倫指出，教育是台灣現在競爭力、經濟發展、社會問題的關鍵，所以教育改革必須不斷推行。他主張將教育經費法定下限從現行22...,2015-12-16,Apple Daily
軍 宅 案 捐 千 萬   仍 有 ４ 成 不 滿,https://tw.appledaily.com/headline/daily/20151216/36956672/,對於4成民眾不滿意王如玄解決軍宅炒作爭議作法，國民黨總統候選人朱立倫辦公室發言人李正皓昨說，會持續努力，讓民眾了解王在勞...,2015-12-16,Apple Daily
邱 毅 再 爆 ： 蔡 英 文 炒 松 山 重 劃 地,https://tw.appledaily.com/headline/daily/20151216/36956678/,藍委蔡正元質疑，蔡英文為什麼知道買的道路用地，經重劃後會變建地？這不是炒作，什麼是炒作？呼籲蔡英文把獲利與本金捐出來，協...,2015-12-16,Apple Daily
選 民 發 問 平 台   總 統 給 問 嗎 ？,https://tw.appledaily.com/headline/daily/20151216/36956683/,台灣科技產業逐漸失去全球競爭力，問題點在於相關政策沒有以永續發展為目標，大愛憲改提議，國家產業結構規劃應以永續發展為目標...,2015-12-16,Apple Daily
選 情 冷   重 組 台 灣 政 治 版 圖 （ 陳 建 仲 ）,https://tw.appledaily.com/headline/daily/20151216/36956641/,如同2008年民進黨立委、總統接連慘敗給國民黨，當時關於民進黨20年內無法重返執政的各種悲觀的預言，證明觀察失當；同樣的...,2015-12-16,Apple Daily
選 情 冷     重 組 台 灣 政 治 版 圖,https://tw.news.appledaily.com/forum/realtime/20151216/753652/,作者：陳建仲（兩岸政策協會副理事長）即使逼近明年總統、立委選舉最後一個月的衝刺期，但選情卻冷得出奇，不但選戰主軸失焦、政...,2015-12-16,Apple Daily
萬 人 造 勢 　 朱 立 倫 宣 示 決 戰 大 台 中,https://tw.news.appledaily.com/politics/realtime/20151215/753933/,國民黨總統候選人朱立倫今晚在台中市總統暨立委造勢晚會上宣示，明年1月16日要用選票決戰大台中，強調只要自己當選，大家可以...,2015-12-15,Apple Daily
【 更 新 】 蘇 治 芬 臉 書 遭 駭 　 斥 負 面 選 戰,https://tw.news.appledaily.com/politics/realtime/20151215/753461/,（更新：新增影片）今天凌晨三點、上午八點，民進黨黨籍立委候選人蘇治芬、雲林縣黨部臉書，陸續遭不明人士入侵竄改、刪除，現在...,2015-12-15,Apple Daily
綠 要 求 公 布 財 產 　 朱 立 倫 ： 我 每 年 財 產 申 報 都 上 新 聞,https://tw.news.appledaily.com/politics/realtime/20151215/753843/,針對民進黨總統候選人蔡英文要求對手朱立倫公布財產變化，朱立倫今受訪表示，「我從政16年，每一年都依法財產申報，媒體和議會...,2015-12-15,Apple Daily
【 更 新 】 蔡 英 文 ： 我 昨 天 沒 有 生 氣 　 只 是 感 慨 負 面 選 舉,https://tw.news.appledaily.com/politics/realtime/20151215/753532/,(更新:新增影片)國民黨立院黨團今再緊咬民進黨總統候選人蔡英文土地買賣，指控蔡除了在內湖重劃區買買土地外，也在松山重劃區...,2015-12-15,Apple Daily
【 壹 週 刊 】 朱 立 倫 來 學 趙 又 廷 做 好 做 滿 ！ 「 希 望 來 得 及 ！ （ 朱 主 席 口 吻 ） 」,https://tw.entertainment.appledaily.com/realtime/20151215/753733/,本內容由台灣壹週刊提供【壹週刊】朱立倫來學趙又廷做好做滿！「希望來得及！（朱主席口吻）」兩軍交鋒，不忘行禮。之前看國民黨...,2015-12-15,Apple Daily
勞 團 闖 勞 動 部 噴 漆 抗 爭 　 綠 社 盟 促 朱 、 蔡 表 態,https://tw.news.appledaily.com/politics/realtime/20151215/753649/,勞動部日公告修正《勞基法施行細則》，將勞工國定假日比照公務員，刪減7天國定假日，但桃產總、高教工會等團體，今早無預警衝入...,2015-12-15,Apple Daily
【 更 新 】 一 張 圖 爆 彰 化 戰 火 　 議 長 批 縣 長 妻 抹 黑,https://tw.news.appledaily.com/politics/realtime/20151215/753410/,（更新：新增影片）彰化縣長魏明谷老婆劉慧如日前在2016總統蔡英文立委選舉工作line群組中，轉傳一張國民黨副總統參選人...,2015-12-15,Apple Daily
如 何 從 3 3 7 萬 變 1 . 4 3 億 元 　 民 進 黨 要 朱 立 倫 說 清 楚,https://tw.news.appledaily.com/politics/realtime/20151215/753514/,國民黨立院黨團今再緊咬民進黨總統候選人蔡英文土地買賣，指控蔡除了在內湖重劃區買買土地外，也在松山重劃區買賣土地。民進黨今...,2015-12-15,Apple Daily
【 即 時 民 調 】 你 想 看 總 統 大 選 辯 論 嗎 ？,https://tw.news.appledaily.com/politics/realtime/20151215/753382/,2016總統大選已經進入倒數階段，剩下31天，三黨候選人行程滿檔，因各黨對於辯論時間及場次仍有歧異，至今仍未討論出一個確...,2015-12-15,Apple Daily
「 武 則 天 坐 天 」 的 背 後 超 恐 怖,https://tw.news.appledaily.com/forum/realtime/20151215/753432/,作者：藍蝴蝶（公行碩士，公共事務觀察者）、李福軒（美國猶他州立大學電機博士，567大聯盟召集人，中國國民黨中央評議委員）...,2015-12-15,Apple Daily
【 沃 草 】 網 友 要 求 開 放 外 國 人 才 任 公 職     宋 憂 壓 縮 工 作 機 會,https://tw.news.appledaily.com/politics/realtime/20151215/753439/,本內容由沃草提供「總統，給問嗎？」網站中最近出現突破千人連署的提問，指出臺灣人才流失嚴重，須透過引進國際人才提升臺灣競爭...,2015-12-15,Apple Daily
【 更 新 】 綠 批 高 育 仁 出 賣 台 灣 技 術 　 朱 立 倫 ： 不 是 跟 我 岳 父 選,https://tw.news.appledaily.com/politics/realtime/20151215/753381/,（更新：增加影片）對於民進黨指國民黨總統候選人朱立倫的岳父高育仁，出賣台灣農業技術給大陸，朱立倫今早回嗆，不知道他們還要...,2015-12-15,Apple Daily
因 應 少 子 化 　 朱 立 倫 ： 推 3 歲 幼 教 免 費,https://tw.news.appledaily.com/politics/realtime/20151215/753365/,國民黨總統候選人朱立倫今早提出教育政策，在幼教方面，朱提出幼兒教育免學費將從現階段5歲向下延伸至3歲，且不排富，就讀公幼...,2015-12-15,Apple Daily
總 統 候 選 人 號 次 意 義 　 插 畫 家 一 張 圖 神 解 讀,https://tw.news.appledaily.com/politics/realtime/20151215/753289/,2016總統候選人號次昨抽籤出爐，朱玄配1號、英仁配2號、宋瑩配3號。為此有插畫家用「一張圖神解讀」，號次和候選人的象徵...,2015-12-15,Apple Daily
【 壹 週 刊 】 加 倍 奉 還 ， 誰 還 誰 ？,https://tw.news.appledaily.com/politics/realtime/20151215/753285/,本內容由台灣壹週刊提供撰文：時蓓蓓針對副手炒軍宅、妻子購地案，朱立倫不只一次向民進黨、小英喊話:不要抹黑!並以負面選舉為...,2015-12-15,Apple Daily
